TipoDiAnnotazione,ontologies,SOURCE,AttributoNomeCompleto,entity_id,pretty_name,cui
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-person_id,5,Person,LP133774-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-person_id,6,Person,MTHU066373
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-person_id,7,Person:ID:Pt:^Patient:Nom,106193-6
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-person_id,8,Person,MTHU041262
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_concept_id,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_concept_id,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_concept_id,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_date,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_date,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_date,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_date,4,Date,LP74693-0
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_date,5,Date,MTHU021546
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_date,6,Date,LP182451-7
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_datetime,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_datetime,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_datetime,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_time,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_time,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_time,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_time,4,CYP2C19*2/*2,LP436318-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_time,5,Time,MTHU009151
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_time,6,Time (e.g. seconds),LP6879-3
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_time,7,Time,LP73517-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_type_concept_id,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_type_concept_id,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_type_concept_id,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_type_concept_id,4,Type,MTHU013727
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_type_concept_id,5,Type,LP73575-0
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_type_concept_id,6,Type,LP6886-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-operator_concept_id,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-operator_concept_id,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-operator_concept_id,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-value_as_number,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-value_as_number,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-value_as_number,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-value_as_number,4,Number,MTHU024869
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-value_as_number,5,Number,LP18011-4
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-value_as_concept_id,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-value_as_concept_id,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-value_as_concept_id,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-unit_concept_id,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-unit_concept_id,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-unit_concept_id,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-range_low,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-range_low,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-range_low,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-range_low,4,Low,LA9194-7
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-range_high,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-range_high,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-range_high,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-range_high,4,High,LA9193-9
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-provider_id,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-provider_id,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-provider_id,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-provider_id,4,Provider,LP7504-6
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-provider_id,5,Provider,MTHU001352
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-visit_occurrence_id,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-visit_occurrence_id,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-visit_occurrence_id,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-visit_detail_id,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-visit_detail_id,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-visit_detail_id,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_source_value,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_source_value,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_source_value,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_source_concept_id,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_source_concept_id,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-measurement_source_concept_id,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-unit_source_value,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-unit_source_value,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-unit_source_value,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-value_source_value,1,Measurement,LP266370-8
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-value_source_value,2,Measurement,LP7412-2
BioportalAttributoNomeCompleto,LOINC,OMOP,measurement-value_source_value,3,Measurement,MTHU003137
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_occurrence_id,1,Procedure,MTHU006237
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_occurrence_id,2,Procedure,LP173480-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_occurrence_id,3,Procedure,LP7499-9
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_occurrence_id,4,Procedure,LP249588-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_occurrence_id,5,Procedure:Type:Pt:^Patient:Nar,29554-3
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_occurrence_id,6,Procedure,MTHU051578
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_occurrence_id,7,Procedure,LP73191-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-person_id,1,Procedure,MTHU006237
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-person_id,2,Procedure,LP173480-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-person_id,3,Procedure,LP7499-9
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-person_id,4,Procedure,LP249588-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-person_id,5,Procedure:Type:Pt:^Patient:Nar,29554-3
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-person_id,6,Procedure,MTHU051578
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-person_id,7,Procedure,LP73191-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-person_id,8,Person,LP345156-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-person_id,9,Person,LP133774-2
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-person_id,10,Person,MTHU066373
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-person_id,11,Person:ID:Pt:^Patient:Nom,106193-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-person_id,12,Person,MTHU041262
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_concept_id,1,Procedure,MTHU006237
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_concept_id,2,Procedure,LP173480-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_concept_id,3,Procedure,LP7499-9
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_concept_id,4,Procedure,LP249588-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_concept_id,5,Procedure:Type:Pt:^Patient:Nar,29554-3
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_concept_id,6,Procedure,MTHU051578
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_concept_id,7,Procedure,LP73191-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_date,1,Procedure,MTHU006237
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_date,2,Procedure,LP173480-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_date,3,Procedure,LP7499-9
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_date,4,Procedure,LP249588-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_date,5,Procedure:Type:Pt:^Patient:Nar,29554-3
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_date,6,Procedure,MTHU051578
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_date,7,Procedure,LP73191-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_date,8,Date,LP74693-0
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_date,9,Date,MTHU021546
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_date,10,Date,LP182451-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_datetime,1,Procedure,MTHU006237
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_datetime,2,Procedure,LP173480-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_datetime,3,Procedure,LP7499-9
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_datetime,4,Procedure,LP249588-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_datetime,5,Procedure:Type:Pt:^Patient:Nar,29554-3
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_datetime,6,Procedure,MTHU051578
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_datetime,7,Procedure,LP73191-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_type_concept_id,1,Procedure,MTHU006237
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_type_concept_id,2,Procedure,LP173480-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_type_concept_id,3,Procedure,LP7499-9
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_type_concept_id,4,Procedure,LP249588-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_type_concept_id,5,Procedure:Type:Pt:^Patient:Nar,29554-3
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_type_concept_id,6,Procedure,MTHU051578
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_type_concept_id,7,Procedure,LP73191-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_type_concept_id,8,Type,MTHU013727
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_type_concept_id,9,Type,LP73575-0
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_type_concept_id,10,Type,LP6886-8
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-modifier_concept_id,1,Procedure,MTHU006237
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-modifier_concept_id,2,Procedure,LP173480-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-modifier_concept_id,3,Procedure,LP7499-9
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-modifier_concept_id,4,Procedure,LP249588-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-modifier_concept_id,5,Procedure:Type:Pt:^Patient:Nar,29554-3
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-modifier_concept_id,6,Procedure,MTHU051578
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-modifier_concept_id,7,Procedure,LP73191-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-quantity,1,Procedure,MTHU006237
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-quantity,2,Procedure,LP173480-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-quantity,3,Procedure,LP7499-9
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-quantity,4,Procedure,LP249588-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-quantity,5,Procedure:Type:Pt:^Patient:Nar,29554-3
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-quantity,6,Procedure,MTHU051578
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-quantity,7,Procedure,LP73191-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-provider_id,1,Procedure,MTHU006237
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-provider_id,2,Procedure,LP173480-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-provider_id,3,Procedure,LP7499-9
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-provider_id,4,Procedure,LP249588-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-provider_id,5,Procedure:Type:Pt:^Patient:Nar,29554-3
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-provider_id,6,Procedure,MTHU051578
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-provider_id,7,Procedure,LP73191-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-provider_id,8,Provider,LP7504-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-provider_id,9,Provider,MTHU001352
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-visit_occurrence_id,1,Procedure,MTHU006237
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-visit_occurrence_id,2,Procedure,LP173480-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-visit_occurrence_id,3,Procedure,LP7499-9
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-visit_occurrence_id,4,Procedure,LP249588-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-visit_occurrence_id,5,Procedure:Type:Pt:^Patient:Nar,29554-3
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-visit_occurrence_id,6,Procedure,MTHU051578
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-visit_occurrence_id,7,Procedure,LP73191-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-visit_detail_id,1,Procedure,MTHU006237
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-visit_detail_id,2,Procedure,LP173480-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-visit_detail_id,3,Procedure,LP7499-9
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-visit_detail_id,4,Procedure,LP249588-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-visit_detail_id,5,Procedure:Type:Pt:^Patient:Nar,29554-3
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-visit_detail_id,6,Procedure,MTHU051578
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-visit_detail_id,7,Procedure,LP73191-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_source_value,1,Procedure,MTHU006237
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_source_value,2,Procedure,LP173480-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_source_value,3,Procedure,LP7499-9
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_source_value,4,Procedure,LP249588-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_source_value,5,Procedure:Type:Pt:^Patient:Nar,29554-3
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_source_value,6,Procedure,MTHU051578
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_source_value,7,Procedure,LP73191-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_source_concept_id,1,Procedure,MTHU006237
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_source_concept_id,2,Procedure,LP173480-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_source_concept_id,3,Procedure,LP7499-9
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_source_concept_id,4,Procedure,LP249588-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_source_concept_id,5,Procedure:Type:Pt:^Patient:Nar,29554-3
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_source_concept_id,6,Procedure,MTHU051578
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-procedure_source_concept_id,7,Procedure,LP73191-6
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-modifier_source_value,1,Procedure,MTHU006237
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-modifier_source_value,2,Procedure,LP173480-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-modifier_source_value,3,Procedure,LP7499-9
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-modifier_source_value,4,Procedure,LP249588-7
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-modifier_source_value,5,Procedure:Type:Pt:^Patient:Nar,29554-3
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-modifier_source_value,6,Procedure,MTHU051578
BioportalAttributoNomeCompleto,LOINC,OMOP,procedure_occurrence-modifier_source_value,7,Procedure,LP73191-6
BioportalAttributoNomeCompleto,LOINC,OMOP,condition_occurrence-condition_occurrence_id,1,Condition,MTHU048140
BioportalAttributoNomeCompleto,LOINC,OMOP,condition_occurrence-condition_occurrence_id,2,Condition:Find:Pt:^Patient:Nom,75323-6
BioportalAttributoNomeCompleto,LOINC,OMOP,condition_occurrence-condition_occurrence_id,3,Condition,LP185404-3
BioportalAttributoNomeCompleto,LOINC,OMOP,condition_occurrence-person_id,1,Condition,MTHU048140
BioportalAttributoNomeCompleto,LOINC,OMOP,condition_occurrence-person_id,2,Condition:Find:Pt:^Patient:Nom,75323-6
BioportalAttributoNomeCompleto,LOINC,OMOP,condition_occurrence-person_id,3,Condition,LP185404-3
BioportalAttributoNomeCompleto,LOINC,OMOP,condition_occurrence-person_id,4,Person,LP345156-6
BioportalAttributoNomeCompleto,LOINC,OMOP,condition_occurrence-person_id,5,Person,LP133774-2
BioportalAttributoNomeCompleto,LOINC,OMOP,condition_occurrence-person_id,6,Person,MTHU066373
BioportalAttributoNomeCompleto,LOINC,OMOP,condition_occurrence-person_id,7,Person:ID:Pt:^Patient:Nom,106193-6
BioportalAttributoNomeCompleto,LOINC,OMOP,condition_occurrence-person_id,8,Person,MTHU041262
BioportalAttributoNomeCompleto,LOINC,OMOP,condition_occurrence-condition_concept_id,1,Condition,MTHU048140
BioportalAttributoNomeCompleto,LOINC,OMOP,condition_occurrence-condition_concept_id,2,Condition:Find:Pt:^Patient:Nom,75323-6
