entity_id,pretty_name,cui,type_ids,types,source_value,detected_name,acc,context_similarity,text
5,Annual,C0332181,['T079'],['Temporal Concept'],annual,annual,0.23684970964671043,0.23684970964671043,"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual beneficiary responsibility amount "
6,C1550502,C1550502,['unk'],[''],beneficiary,beneficiary,0.21328910419682573,0.21328910419682573,"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual beneficiary responsibility amount "
7,responsibilities,C0678341,['T055'],['Individual Behavior'],responsibility,responsibility,0.30885323198873327,0.30885323198873327,"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual beneficiary responsibility amount "
0,Research Activities,C0242481,['T062'],['Research Activity'],synthetic,synthetic,0.5090430606985499,0.5090430606985499,"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual primary payer reimbursement amount "
2,"Beneficiaries, Insurance",C3853043,['T098'],['Population Group'],medicare beneficiary,medicare~beneficiary,0.23839272430875674,0.23839272430875674,"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual primary payer reimbursement amount "
4,Drug Carrier,C0013161,['T122'],['Biomedical or Dental Material'],carrier,carrier,0.3641723633903929,0.3641723633903929,"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual primary payer reimbursement amount "
6,Primary,C0205225,['T080'],['Qualitative Concept'],primary,primary,0.5835564297132761,0.5835564297132761,"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual primary payer reimbursement amount "
7,Population Group,C1257890,['T098'],['Population Group'],payer,payer,0.5260338844820778,0.5260338844820778,"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual primary payer reimbursement amount "
8,C3242446,C3242446,['unk'],[''],reimbursement,reimbursement,0.2002500928406007,0.2002500928406007,"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual primary payer reimbursement amount "
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.4681835668669869,0.4681835668669869,"inpatientclaims pertains to a synthetic inpatient claim, beneficiary code"
4,Risk Codes - Biological,C1548762,['T170'],['Intellectual Product'],code,code,0.2895373414560968,0.2895373414560968,"inpatientclaims pertains to a synthetic inpatient claim, beneficiary code"
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.37764900420407493,0.37764900420407493,"inpatientclaims pertains to a synthetic inpatient claim, claim id"
2,C0586198,C0586198,['unk'],[''],claim,claim,0.3218601052884099,0.3218601052884099,"inpatientclaims pertains to a synthetic inpatient claim, claim id"
3,C0586198,C0586198,['unk'],[''],claim,claim,0.3230668408473586,0.3230668408473586,"inpatientclaims pertains to a synthetic inpatient claim, claim id"
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.3649885086362122,0.3649885086362122,"inpatientclaims pertains to a synthetic inpatient claim, claim line segment"
2,C0586198,C0586198,['unk'],[''],claim,claim,0.24158810412735582,0.24158810412735582,"inpatientclaims pertains to a synthetic inpatient claim, claim line segment"
3,C0586198,C0586198,['unk'],[''],claim,claim,0.2394206764751379,0.2394206764751379,"inpatientclaims pertains to a synthetic inpatient claim, claim line segment"
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.40149900703577823,0.40149900703577823,"inpatientclaims pertains to a synthetic inpatient claim, claims start date"
5,Date in time,C0011008,['T079'],['Temporal Concept'],date,date,0.23508682277185244,0.23508682277185244,"inpatientclaims pertains to a synthetic inpatient claim, claims start date"
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.444613547272383,0.444613547272383,"inpatientclaims pertains to a synthetic inpatient claim, claims end date"
5,Date in time,C0011008,['T079'],['Temporal Concept'],date,date,0.25977161427315537,0.25977161427315537,"inpatientclaims pertains to a synthetic inpatient claim, claims end date"
0,Research Activities,C0242481,['T062'],['Research Activity'],synthetic,synthetic,0.30473633766693925,0.30473633766693925,"inpatientclaims pertains to a synthetic inpatient claim, provider institution"
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.5551104161208366,0.5551104161208366,"inpatientclaims pertains to a synthetic inpatient claim, provider institution"
2,C0586198,C0586198,['unk'],[''],claim,claim,0.22638934750824402,0.22638934750824402,"inpatientclaims pertains to a synthetic inpatient claim, provider institution"
3,Provider,C1138603,['T169'],['Functional Concept'],provider,provider,0.5641997747271732,0.5641997747271732,"inpatientclaims pertains to a synthetic inpatient claim, provider institution"
4,Functional,C0205245,['T169'],['Functional Concept'],institution,institution,0.31333954867374864,0.31333954867374864,"inpatientclaims pertains to a synthetic inpatient claim, provider institution"
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.4414094084320348,0.4414094084320348,"inpatientclaims pertains to a synthetic inpatient claim, claim payment amount"
2,C0586198,C0586198,['unk'],[''],claim,claim,0.28846332378813716,0.28846332378813716,"inpatientclaims pertains to a synthetic inpatient claim, claim payment amount"
3,C0586198,C0586198,['unk'],[''],claim,claim,0.2902146589735928,0.2902146589735928,"inpatientclaims pertains to a synthetic inpatient claim, claim payment amount"
0,Research Activities,C0242481,['T062'],['Research Activity'],synthetic,synthetic,0.2211742877835013,0.2211742877835013,"inpatientclaims pertains to a synthetic inpatient claim, nch primary payer claim paid amount"
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.501014277735136,0.501014277735136,"inpatientclaims pertains to a synthetic inpatient claim, nch primary payer claim paid amount"
2,C0586198,C0586198,['unk'],[''],claim,claim,0.2272497923966193,0.2272497923966193,"inpatientclaims pertains to a synthetic inpatient claim, nch primary payer claim paid amount"
3,Primary,C0205225,['T080'],['Qualitative Concept'],primary,primary,0.4331134220178072,0.4331134220178072,"inpatientclaims pertains to a synthetic inpatient claim, nch primary payer claim paid amount"
4,Population Group,C1257890,['T098'],['Population Group'],payer,payer,0.35663895360420206,0.35663895360420206,"inpatientclaims pertains to a synthetic inpatient claim, nch primary payer claim paid amount"
5,C0586198,C0586198,['unk'],[''],claim,claim,0.23314338081159333,0.23314338081159333,"inpatientclaims pertains to a synthetic inpatient claim, nch primary payer claim paid amount"
0,Research Activities,C0242481,['T062'],['Research Activity'],synthetic,synthetic,0.337619658634376,0.337619658634376,"inpatientclaims pertains to a synthetic inpatient claim, attending physician – national provider identifier number"
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.5457106278472773,0.5457106278472773,"inpatientclaims pertains to a synthetic inpatient claim, attending physician – national provider identifier number"
2,C0586198,C0586198,['unk'],[''],claim,claim,0.21885594509801476,0.21885594509801476,"inpatientclaims pertains to a synthetic inpatient claim, attending physician – national provider identifier number"
3,Attending diabetes clinic,C0730262,['T169'],['Functional Concept'],attending,attending,0.38794493044756495,0.38794493044756495,"inpatientclaims pertains to a synthetic inpatient claim, attending physician – national provider identifier number"
4,Physicians,C0031831,['T097'],['Professional or Occupational Group'],physician,physician,0.672989866561813,0.672989866561813,"inpatientclaims pertains to a synthetic inpatient claim, attending physician – national provider identifier number"
5,C0681784,C0681784,['unk'],[''],national,national,0.32151166419251764,0.32151166419251764,"inpatientclaims pertains to a synthetic inpatient claim, attending physician – national provider identifier number"
6,Physicians,C0031831,['T097'],['Professional or Occupational Group'],provider,provider,0.6919428782275473,0.6919428782275473,"inpatientclaims pertains to a synthetic inpatient claim, attending physician – national provider identifier number"
0,Research Activities,C0242481,['T062'],['Research Activity'],synthetic,synthetic,0.41467564461157713,0.41467564461157713,"inpatientclaims pertains to a synthetic inpatient claim, operating physician – national provider identifier number"
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.5426113988724751,0.5426113988724751,"inpatientclaims pertains to a synthetic inpatient claim, operating physician – national provider identifier number"
3,Operative Surgical Procedures,C0543467,['T061'],['Therapeutic or Preventive Procedure'],operating,operating,0.45860988662231056,0.45860988662231056,"inpatientclaims pertains to a synthetic inpatient claim, operating physician – national provider identifier number"
4,Physicians,C0031831,['T097'],['Professional or Occupational Group'],physician,physician,0.7214693905078908,0.7214693905078908,"inpatientclaims pertains to a synthetic inpatient claim, operating physician – national provider identifier number"
5,C0681784,C0681784,['unk'],[''],national,national,0.30111705549036255,0.30111705549036255,"inpatientclaims pertains to a synthetic inpatient claim, operating physician – national provider identifier number"
6,Physicians,C0031831,['T097'],['Professional or Occupational Group'],provider,provider,0.7330235795380615,0.7330235795380615,"inpatientclaims pertains to a synthetic inpatient claim, operating physician – national provider identifier number"
0,Research Activities,C0242481,['T062'],['Research Activity'],synthetic,synthetic,0.3778950705717653,0.3778950705717653,"inpatientclaims pertains to a synthetic inpatient claim, other physician – national provider identifier number"
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.5716566804441722,0.5716566804441722,"inpatientclaims pertains to a synthetic inpatient claim, other physician – national provider identifier number"
2,C0586198,C0586198,['unk'],[''],claim,claim,0.22760268784086246,0.22760268784086246,"inpatientclaims pertains to a synthetic inpatient claim, other physician – national provider identifier number"
3,Physicians,C0031831,['T097'],['Professional or Occupational Group'],physician,physician,0.7062345873268299,0.7062345873268299,"inpatientclaims pertains to a synthetic inpatient claim, other physician – national provider identifier number"
4,C0681784,C0681784,['unk'],[''],national,national,0.33011365080675187,0.33011365080675187,"inpatientclaims pertains to a synthetic inpatient claim, other physician – national provider identifier number"
5,Physicians,C0031831,['T097'],['Professional or Occupational Group'],provider,provider,0.7163405432241581,0.7163405432241581,"inpatientclaims pertains to a synthetic inpatient claim, other physician – national provider identifier number"
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.5856455370867966,0.5856455370867966,"inpatientclaims pertains to a synthetic inpatient claim, inpatient admission date"
4,inpatient stay,C0420512,['T169'],['Functional Concept'],inpatient admission,inpatient~admission,0.4543571926551036,0.4543571926551036,"inpatientclaims pertains to a synthetic inpatient claim, inpatient admission date"
6,Date in time,C0011008,['T079'],['Temporal Concept'],date,date,0.25356317964609676,0.25356317964609676,"inpatientclaims pertains to a synthetic inpatient claim, inpatient admission date"
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.32792321378525247,0.32792321378525247,"inpatientclaims pertains to a synthetic inpatient claim, claim admitting diagnosis code"
2,C0586198,C0586198,['unk'],[''],claim,claim,0.25571971515539016,0.25571971515539016,"inpatientclaims pertains to a synthetic inpatient claim, claim admitting diagnosis code"
3,C0586198,C0586198,['unk'],[''],claim,claim,0.24749321283896214,0.24749321283896214,"inpatientclaims pertains to a synthetic inpatient claim, claim admitting diagnosis code"
5,C1550350,C1550350,['unk'],[''],diagnosis code,diagnosis~code,0.48577768721696113,0.48577768721696113,"inpatientclaims pertains to a synthetic inpatient claim, claim admitting diagnosis code"
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.3970806146162921,0.3970806146162921,"inpatientclaims pertains to a synthetic inpatient claim, claim pass thru per diem amount"
