entity_id,pretty_name,cui,type_ids,types,source_value,detected_name,acc,context_similarity,ontologies,text,names
5,Institution,C2607850,['T093'],['Health Care Related Organization'],institutional,institutional,0.44747763167964316,0.44747763167964316,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , outpatient institutional annual beneficiary responsibility amount",beneficiarysummary_benres_op 
6,Annual,C0332181,['T079'],['Temporal Concept'],annual,annual,0.23056350901127276,0.23056350901127276,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , outpatient institutional annual beneficiary responsibility amount",beneficiarysummary_benres_op 
7,C1550502,C1550502,['unk'],[''],beneficiary,beneficiary,0.31632299648379,0.31632299648379,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , outpatient institutional annual beneficiary responsibility amount",beneficiarysummary_benres_op 
8,responsibilities,C0678341,['T055'],['Individual Behavior'],responsibility,responsibility,0.33053203945324944,0.33053203945324944,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , outpatient institutional annual beneficiary responsibility amount",beneficiarysummary_benres_op 
0,Research Activities,C0242481,['T062'],['Research Activity'],synthetic,synthetic,0.4598908050415121,0.4598908050415121,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , outpatient institutional annual primary payer reimbursement amount ",beneficiarysummary_pppymt_op 
2,"Beneficiaries, Insurance",C3853043,['T098'],['Population Group'],medicare beneficiary,medicare~beneficiary,0.22964498161620445,0.22964498161620445,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , outpatient institutional annual primary payer reimbursement amount ",beneficiarysummary_pppymt_op 
4,AMBULATORY CARE FACILITIES HOSP,C0029916,['T093'],['Health Care Related Organization'],outpatient,outpatient,0.5008357021999456,0.5008357021999456,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , outpatient institutional annual primary payer reimbursement amount ",beneficiarysummary_pppymt_op 
5,Institution,C2607850,['T093'],['Health Care Related Organization'],institutional,institutional,0.47982499554132096,0.47982499554132096,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , outpatient institutional annual primary payer reimbursement amount ",beneficiarysummary_pppymt_op 
6,Annual,C0332181,['T079'],['Temporal Concept'],annual,annual,0.20649591809403825,0.20649591809403825,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , outpatient institutional annual primary payer reimbursement amount ",beneficiarysummary_pppymt_op 
7,Primary,C0205225,['T080'],['Qualitative Concept'],primary,primary,0.5440334804527567,0.5440334804527567,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , outpatient institutional annual primary payer reimbursement amount ",beneficiarysummary_pppymt_op 
8,Population Group,C1257890,['T098'],['Population Group'],payer,payer,0.5085968434420222,0.5085968434420222,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , outpatient institutional annual primary payer reimbursement amount ",beneficiarysummary_pppymt_op 
9,C3242446,C3242446,['unk'],[''],reimbursement,reimbursement,0.25535808823591116,0.25535808823591116,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , outpatient institutional annual primary payer reimbursement amount ",beneficiarysummary_pppymt_op 
0,Research Activities,C0242481,['T062'],['Research Activity'],synthetic,synthetic,0.5093716102070504,0.5093716102070504,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual medicare reimbursement amount ",beneficiarysummary_medreimb_car 
1,Medicare,C0018717,['T064'],['Governmental or Regulatory Activity'],medicare,medicare,0.28901244319341984,0.28901244319341984,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual medicare reimbursement amount ",beneficiarysummary_medreimb_car 
3,C1550502,C1550502,['unk'],[''],beneficiary,beneficiary,0.2215182365226496,0.2215182365226496,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual medicare reimbursement amount ",beneficiarysummary_medreimb_car 
4,Drug Carrier,C0013161,['T122'],['Biomedical or Dental Material'],carrier,carrier,0.43703975116452454,0.43703975116452454,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual medicare reimbursement amount ",beneficiarysummary_medreimb_car 
5,Annual,C0332181,['T079'],['Temporal Concept'],annual,annual,0.2077413626414549,0.2077413626414549,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual medicare reimbursement amount ",beneficiarysummary_medreimb_car 
6,Medicare,C0018717,['T064'],['Governmental or Regulatory Activity'],medicare,medicare,0.3071577816263428,0.3071577816263428,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual medicare reimbursement amount ",beneficiarysummary_medreimb_car 
0,synthetic nucleotide,C0597550,['T114'],"['Nucleic Acid, Nucleoside, or Nucleotide']",synthetic,synthetic,0.5135041242460427,0.5135041242460427,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual beneficiary responsibility amount ",beneficiarysummary_benres_car 
1,Medicare,C0018717,['T064'],['Governmental or Regulatory Activity'],medicare,medicare,0.2518720711241768,0.2518720711241768,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual beneficiary responsibility amount ",beneficiarysummary_benres_car 
3,C1550502,C1550502,['unk'],[''],beneficiary,beneficiary,0.21914377864500864,0.21914377864500864,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual beneficiary responsibility amount ",beneficiarysummary_benres_car 
4,Drug Carrier,C0013161,['T122'],['Biomedical or Dental Material'],carrier,carrier,0.4586052828208912,0.4586052828208912,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual beneficiary responsibility amount ",beneficiarysummary_benres_car 
5,Annual,C0332181,['T079'],['Temporal Concept'],annual,annual,0.23684970964671043,0.23684970964671043,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual beneficiary responsibility amount ",beneficiarysummary_benres_car 
6,C1550502,C1550502,['unk'],[''],beneficiary,beneficiary,0.21328910419682573,0.21328910419682573,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual beneficiary responsibility amount ",beneficiarysummary_benres_car 
7,responsibilities,C0678341,['T055'],['Individual Behavior'],responsibility,responsibility,0.30885323198873327,0.30885323198873327,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual beneficiary responsibility amount ",beneficiarysummary_benres_car 
0,Research Activities,C0242481,['T062'],['Research Activity'],synthetic,synthetic,0.5090430606985499,0.5090430606985499,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual primary payer reimbursement amount ",beneficiarysummary_pppymt_car 
2,"Beneficiaries, Insurance",C3853043,['T098'],['Population Group'],medicare beneficiary,medicare~beneficiary,0.23839272430875674,0.23839272430875674,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual primary payer reimbursement amount ",beneficiarysummary_pppymt_car 
4,Drug Carrier,C0013161,['T122'],['Biomedical or Dental Material'],carrier,carrier,0.3641723633903929,0.3641723633903929,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual primary payer reimbursement amount ",beneficiarysummary_pppymt_car 
6,Primary,C0205225,['T080'],['Qualitative Concept'],primary,primary,0.5835564297132761,0.5835564297132761,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual primary payer reimbursement amount ",beneficiarysummary_pppymt_car 
7,Population Group,C1257890,['T098'],['Population Group'],payer,payer,0.5260338844820778,0.5260338844820778,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual primary payer reimbursement amount ",beneficiarysummary_pppymt_car 
8,C3242446,C3242446,['unk'],[''],reimbursement,reimbursement,0.2002500928406007,0.2002500928406007,[],"beneficiarysummary pertains to a synthetic medicare beneficiary , carrier annual primary payer reimbursement amount ",beneficiarysummary_pppymt_car 
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.4681835668669869,0.4681835668669869,[],"inpatientclaims pertains to a synthetic inpatient claim, beneficiary code",inpatientclaims_desynpuf_id
4,Risk Codes - Biological,C1548762,['T170'],['Intellectual Product'],code,code,0.2895373414560968,0.2895373414560968,[],"inpatientclaims pertains to a synthetic inpatient claim, beneficiary code",inpatientclaims_desynpuf_id
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.37764900420407493,0.37764900420407493,[],"inpatientclaims pertains to a synthetic inpatient claim, claim id",inpatientclaims_clm_id
2,C0586198,C0586198,['unk'],[''],claim,claim,0.3218601052884099,0.3218601052884099,[],"inpatientclaims pertains to a synthetic inpatient claim, claim id",inpatientclaims_clm_id
3,C0586198,C0586198,['unk'],[''],claim,claim,0.3230668408473586,0.3230668408473586,[],"inpatientclaims pertains to a synthetic inpatient claim, claim id",inpatientclaims_clm_id
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.3649885086362122,0.3649885086362122,[],"inpatientclaims pertains to a synthetic inpatient claim, claim line segment",inpatientclaims_segment
2,C0586198,C0586198,['unk'],[''],claim,claim,0.24158810412735582,0.24158810412735582,[],"inpatientclaims pertains to a synthetic inpatient claim, claim line segment",inpatientclaims_segment
3,C0586198,C0586198,['unk'],[''],claim,claim,0.2394206764751379,0.2394206764751379,[],"inpatientclaims pertains to a synthetic inpatient claim, claim line segment",inpatientclaims_segment
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.40149900703577823,0.40149900703577823,[],"inpatientclaims pertains to a synthetic inpatient claim, claims start date",inpatientclaims_clm_from_dt
5,Date in time,C0011008,['T079'],['Temporal Concept'],date,date,0.23508682277185244,0.23508682277185244,[],"inpatientclaims pertains to a synthetic inpatient claim, claims start date",inpatientclaims_clm_from_dt
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.444613547272383,0.444613547272383,[],"inpatientclaims pertains to a synthetic inpatient claim, claims end date",inpatientclaims_clm_thru_dt
5,Date in time,C0011008,['T079'],['Temporal Concept'],date,date,0.25977161427315537,0.25977161427315537,[],"inpatientclaims pertains to a synthetic inpatient claim, claims end date",inpatientclaims_clm_thru_dt
0,Research Activities,C0242481,['T062'],['Research Activity'],synthetic,synthetic,0.30473633766693925,0.30473633766693925,[],"inpatientclaims pertains to a synthetic inpatient claim, provider institution",inpatientclaims_prvdr_num
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.5551104161208366,0.5551104161208366,[],"inpatientclaims pertains to a synthetic inpatient claim, provider institution",inpatientclaims_prvdr_num
2,C0586198,C0586198,['unk'],[''],claim,claim,0.22638934750824402,0.22638934750824402,[],"inpatientclaims pertains to a synthetic inpatient claim, provider institution",inpatientclaims_prvdr_num
3,Provider,C1138603,['T169'],['Functional Concept'],provider,provider,0.5641997747271732,0.5641997747271732,[],"inpatientclaims pertains to a synthetic inpatient claim, provider institution",inpatientclaims_prvdr_num
4,Functional,C0205245,['T169'],['Functional Concept'],institution,institution,0.31333954867374864,0.31333954867374864,[],"inpatientclaims pertains to a synthetic inpatient claim, provider institution",inpatientclaims_prvdr_num
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.4414094084320348,0.4414094084320348,[],"inpatientclaims pertains to a synthetic inpatient claim, claim payment amount",inpatientclaims_clm_pmt_amt
2,C0586198,C0586198,['unk'],[''],claim,claim,0.28846332378813716,0.28846332378813716,[],"inpatientclaims pertains to a synthetic inpatient claim, claim payment amount",inpatientclaims_clm_pmt_amt
3,C0586198,C0586198,['unk'],[''],claim,claim,0.2902146589735928,0.2902146589735928,[],"inpatientclaims pertains to a synthetic inpatient claim, claim payment amount",inpatientclaims_clm_pmt_amt
0,Research Activities,C0242481,['T062'],['Research Activity'],synthetic,synthetic,0.2211742877835013,0.2211742877835013,[],"inpatientclaims pertains to a synthetic inpatient claim, nch primary payer claim paid amount",inpatientclaims_nch_prmry_pyr_clm_pd_amt
1,inpatient,C0021562,['T101'],['Patient or Disabled Group'],inpatient,inpatient,0.501014277735136,0.501014277735136,[],"inpatientclaims pertains to a synthetic inpatient claim, nch primary payer claim paid amount",inpatientclaims_nch_prmry_pyr_clm_pd_amt
2,C0586198,C0586198,['unk'],[''],claim,claim,0.2272497923966193,0.2272497923966193,[],"inpatientclaims pertains to a synthetic inpatient claim, nch primary payer claim paid amount",inpatientclaims_nch_prmry_pyr_clm_pd_amt
3,Primary,C0205225,['T080'],['Qualitative Concept'],primary,primary,0.4331134220178072,0.4331134220178072,[],"inpatientclaims pertains to a synthetic inpatient claim, nch primary payer claim paid amount",inpatientclaims_nch_prmry_pyr_clm_pd_amt
4,Population Group,C1257890,['T098'],['Population Group'],payer,payer,0.35663895360420206,0.35663895360420206,[],"inpatientclaims pertains to a synthetic inpatient claim, nch primary payer claim paid amount",inpatientclaims_nch_prmry_pyr_clm_pd_amt
5,C0586198,C0586198,['unk'],[''],claim,claim,0.23314338081159333,0.23314338081159333,[],"inpatientclaims pertains to a synthetic inpatient claim, nch primary payer claim paid amount",inpatientclaims_nch_prmry_pyr_clm_pd_amt
0,Research Activities,C0242481,['T062'],['Research Activity'],synthetic,synthetic,0.337619658634376,0.337619658634376,[],"inpatientclaims pertains to a synthetic inpatient claim, attending physician – national provider identifier number",inpatientclaims_at_physn_npi
